Station: Sion-A廨oport-A9
Rural, motorway
Hourly means, PREC: Hourly sums
winter time
Source: NABEL/MeteoSchweiz, provisional data
Date/time;O3 [痢/m設;NO2 [痢/m設;PM10 [痢/m設;NOX [痢/m設;TEMP [蚓];PREC [mm];RAD [W/m淫
01.10.2017 01:00;71.9;3.3;4.2;3.1;12.6;0.0;0.0
01.10.2017 02:00;71.1;3.7;5.5;3.9;12.6;0.0;0.0
01.10.2017 03:00;77.3;2.6;5.2;2.5;12.4;0.0;0.0
01.10.2017 04:00;69.3;5.0;5.3;5.4;12.4;0.0;0.0
01.10.2017 05:00;67.3;4.5;3.5;4.9;12.1;0.0;0.0
01.10.2017 06:00;57.8;9.7;3.2;11.6;11.9;0.0;0.0
01.10.2017 07:00;45.8;16.1;5.5;19.1;12.2;0.0;7.2
01.10.2017 08:00;50.9;17.0;5.9;21.2;12.4;0.0;64.0
01.10.2017 09:00;58.1;18.7;6.4;28.8;12.9;0.0;259.2
01.10.2017 10:00;61.5;17.5;4.6;30.1;14.4;0.0;479.0
01.10.2017 11:00;62.5;16.3;5.3;28.4;15.8;0.0;598.2
01.10.2017 12:00;63.3;12.3;7.3;21.6;16.8;0.0;677.5
01.10.2017 13:00;66.2;9.9;6.7;16.3;18.0;0.0;699.0
01.10.2017 14:00;70.6;9.6;6.3;14.9;18.9;0.0;518.7
01.10.2017 15:00;69.2;7.2;4.7;9.6;18.5;0.0;412.0
01.10.2017 16:00;64.3;7.2;4.9;8.7;17.6;0.0;249.0
01.10.2017 17:00;64.0;10.7;6.0;13.5;17.2;0.0;184.3
01.10.2017 18:00;62.0;10.6;6.1;12.6;16.3;0.0;37.7
01.10.2017 19:00;38.4;32.4;5.1;44.1;15.1;0.0;0.5
01.10.2017 20:00;25.2;33.5;4.8;43.7;13.4;0.0;0.0
01.10.2017 21:00;14.5;41.3;10.8;56.9;12.5;0.0;0.0
01.10.2017 22:00;16.3;29.6;9.2;39.7;12.3;0.0;0.0
01.10.2017 23:00;17.2;21.7;8.4;26.3;11.7;0.0;0.0
02.10.2017 00:00;17.5;16.9;6.7;22.8;11.8;0.0;0.0
02.10.2017 01:00;17.3;12.3;5.2;13.7;11.6;0.0;0.0
02.10.2017 02:00;17.7;9.3;4.9;9.8;11.6;0.0;0.0
02.10.2017 03:00;14.4;10.5;5.2;12.1;11.8;0.0;0.0
02.10.2017 04:00;11.5;16.3;7.8;23.5;12.1;0.0;0.0
02.10.2017 05:00;6.1;21.4;9.9;30.9;12.3;0.0;0.0
02.10.2017 06:00;0.2;34.6;13.9;90.2;12.3;0.0;0.0
02.10.2017 07:00;0.0;37.5;16.9;111.7;12.5;0.0;4.7
02.10.2017 08:00;0.1;39.9;17.3;120.7;13.0;0.0;31.0
02.10.2017 09:00;0.4;38.8;30.0;119.1;13.4;0.0;40.2
02.10.2017 10:00;1.6;41.6;22.5;140.1;13.6;0.1;84.0
02.10.2017 11:00;3.4;47.1;20.5;164.8;14.1;0.0;131.7
02.10.2017 12:00;10.1;37.1;15.7;106.1;15.3;0.0;352.0
02.10.2017 13:00;14.1;32.0;22.1;72.4;16.5;0.0;294.8
02.10.2017 14:00;22.9;24.3;11.3;49.6;17.6;0.0;350.3
02.10.2017 15:00;32.8;25.0;9.7;42.3;18.7;0.0;251.3
02.10.2017 16:00;25.8;34.2;13.4;62.0;18.5;0.0;117.0
02.10.2017 17:00;19.9;46.1;14.2;90.1;18.4;0.0;118.5
02.10.2017 18:00;14.0;46.9;13.0;77.8;17.6;0.0;24.7
02.10.2017 19:00;8.0;41.8;11.1;50.8;16.6;0.0;0.3
02.10.2017 20:00;6.9;37.1;15.7;52.4;15.6;0.1;0.0
02.10.2017 21:00;4.9;34.4;12.6;48.7;15.2;0.1;0.0
02.10.2017 22:00;5.0;30.7;7.7;40.8;14.9;0.2;0.0
02.10.2017 23:00;6.2;23.4;13.4;27.5;14.8;0.3;0.0
03.10.2017 00:00;4.9;22.8;11.4;26.0;14.6;0.3;0.0
03.10.2017 01:00;3.8;22.4;14.0;24.5;14.6;0.0;0.0
03.10.2017 02:00;3.5;19.4;14.7;22.6;14.4;0.0;0.0
03.10.2017 03:00;2.3;20.2;18.4;27.4;14.3;0.0;0.0
03.10.2017 04:00;2.4;20.8;17.3;27.7;14.2;0.3;0.0
03.10.2017 05:00;1.2;23.8;13.2;41.4;14.2;0.0;0.0
03.10.2017 06:00;0.3;29.6;16.9;73.5;14.3;0.1;0.0
03.10.2017 07:00;0.0;36.4;23.6;124.2;14.3;1.9;0.0
03.10.2017 08:00;0.6;41.4;22.5;148.7;14.4;0.3;13.2
03.10.2017 09:00;3.7;38.1;22.4;131.1;14.8;0.2;135.0
03.10.2017 10:00;2.6;38.4;23.6;108.4;15.1;2.0;37.3
03.10.2017 11:00;4.8;38.6;23.1;110.5;15.2;1.0;65.7
03.10.2017 12:00;8.3;33.8;18.7;83.2;15.4;1.0;84.0
03.10.2017 13:00;9.5;31.5;13.6;73.4;15.9;0.9;125.8
03.10.2017 14:00;37.2;19.0;5.4;40.7;16.5;0.1;244.0
03.10.2017 15:00;53.2;16.4;5.6;32.4;17.1;0.0;540.8
03.10.2017 16:00;59.1;10.8;6.0;15.9;18.2;0.0;410.3
03.10.2017 17:00;53.5;18.9;6.3;29.1;18.4;0.0;249.2
03.10.2017 18:00;42.3;26.5;7.4;42.1;16.6;0.0;46.8
03.10.2017 19:00;18.5;39.0;12.4;60.3;14.1;0.0;0.5
03.10.2017 20:00;9.4;36.5;10.0;56.9;12.8;0.0;0.0
03.10.2017 21:00;8.9;27.9;8.4;46.4;11.9;0.0;0.0
03.10.2017 22:00;4.6;30.2;12.3;57.0;11.0;0.0;0.0
03.10.2017 23:00;5.6;23.6;7.1;38.9;10.3;0.0;0.0
04.10.2017 00:00;4.9;19.4;6.6;30.7;9.7;0.0;0.0
04.10.2017 01:00;3.7;15.9;6.5;23.8;9.1;0.0;0.0
04.10.2017 02:00;7.8;12.8;8.0;18.5;9.4;0.0;0.0
04.10.2017 03:00;6.3;14.4;8.0;23.1;10.4;0.0;0.0
04.10.2017 04:00;4.6;15.2;6.1;19.7;10.4;0.0;0.0
04.10.2017 05:00;3.9;18.4;12.6;38.5;10.6;0.0;0.0
04.10.2017 06:00;3.5;25.5;12.0;50.8;10.5;0.0;0.0
04.10.2017 07:00;0.5;48.0;21.0;182.7;10.4;0.0;5.3
04.10.2017 08:00;2.3;42.7;19.7;147.4;10.4;0.0;78.8
04.10.2017 09:00;5.4;39.5;20.2;140.8;11.4;0.0;192.7
04.10.2017 10:00;13.9;29.5;21.0;85.1;13.1;0.0;432.8
04.10.2017 11:00;27.6;22.5;13.8;51.6;15.2;0.0;558.5
04.10.2017 12:00;37.4;22.3;10.7;49.6;16.3;0.0;611.0
04.10.2017 13:00;44.8;18.7;8.2;32.3;17.6;0.0;448.5
04.10.2017 14:00;53.1;22.5;8.5;38.6;18.9;0.0;448.3
04.10.2017 15:00;52.1;21.8;8.3;35.1;18.8;0.0;415.3
04.10.2017 16:00;37.9;32.0;14.0;55.7;18.2;0.0;237.3
04.10.2017 17:00;41.8;24.2;9.9;32.7;17.8;0.0;173.2
04.10.2017 18:00;39.4;30.1;10.0;39.6;16.5;0.0;45.7
04.10.2017 19:00;15.6;48.7;12.7;74.6;14.4;0.0;0.2
04.10.2017 20:00;9.4;38.2;15.2;61.7;12.6;0.0;0.0
04.10.2017 21:00;5.7;41.8;15.9;72.5;11.7;0.0;0.0
04.10.2017 22:00;6.4;38.9;13.9;68.2;11.0;0.0;0.0
04.10.2017 23:00;5.6;31.8;9.0;45.4;10.6;0.0;0.0
05.10.2017 00:00;8.9;23.9;8.8;28.5;10.1;0.0;0.0
05.10.2017 01:00;9.8;18.5;9.3;23.8;9.4;0.0;0.0
05.10.2017 02:00;8.2;20.8;9.0;24.0;8.8;0.0;0.0
05.10.2017 03:00;10.7;15.7;8.6;19.4;8.4;0.0;0.0
05.10.2017 04:00;6.9;18.0;9.6;24.1;8.1;0.0;0.0
05.10.2017 05:00;3.7;23.7;11.0;42.9;8.5;0.0;0.0
05.10.2017 06:00;0.4;30.9;15.9;67.9;7.9;0.0;0.0
05.10.2017 07:00;0.0;57.7;35.6;281.5;7.7;0.0;3.5
05.10.2017 08:00;1.4;70.1;45.1;361.9;7.6;0.0;62.0
05.10.2017 09:00;5.7;55.7;25.4;224.1;9.8;0.0;285.3
05.10.2017 10:00;15.2;45.3;20.1;130.0;12.1;0.0;438.2
05.10.2017 11:00;28.9;36.5;14.4;85.2;14.4;0.0;550.3
05.10.2017 12:00;45.8;22.5;12.5;43.4;16.5;0.0;622.7
05.10.2017 13:00;47.8;27.1;;50.6;18.4;0.0;649.3
05.10.2017 14:00;58.3;;20.2;;20.1;0.0;619.5
05.10.2017 15:00;73.9;40.3;22.7;77.1;21.8;0.0;527.3
05.10.2017 16:00;71.7;25.7;32.1;40.0;22.4;0.0;384.3
05.10.2017 17:00;66.1;33.2;21.1;52.1;21.8;0.0;248.0
05.10.2017 18:00;71.6;17.3;9.9;17.7;19.4;0.0;45.3
05.10.2017 19:00;58.3;28.6;11.0;33.1;17.5;0.0;0.3
05.10.2017 20:00;57.8;25.9;11.9;29.8;17.1;0.0;0.0
05.10.2017 21:00;58.5;25.6;9.1;28.6;16.8;0.0;0.0
05.10.2017 22:00;64.6;17.8;9.6;19.4;16.9;0.0;0.0
05.10.2017 23:00;69.2;11.4;9.4;11.5;17.6;0.0;0.0
06.10.2017 00:00;69.9;8.6;10.9;8.7;17.2;0.0;0.0
06.10.2017 01:00;71.9;7.0;9.1;7.2;16.5;0.0;0.0
06.10.2017 02:00;72.0;4.7;9.3;4.9;14.4;0.2;0.0
06.10.2017 03:00;71.7;4.6;6.9;5.2;14.1;0.0;0.0
06.10.2017 04:00;68.0;5.1;3.5;5.4;14.0;0.0;0.0
06.10.2017 05:00;64.7;4.9;5.2;5.0;13.5;0.0;0.0
06.10.2017 06:00;56.2;17.5;6.9;24.7;13.4;0.1;0.0
06.10.2017 07:00;52.4;21.8;6.1;29.0;13.3;0.0;3.0
06.10.2017 08:00;46.4;28.8;6.7;41.1;13.5;0.0;71.7
06.10.2017 09:00;53.2;19.6;5.9;31.4;14.0;0.0;268.8
06.10.2017 10:00;55.2;22.8;36.5;39.7;13.8;0.0;367.2
06.10.2017 11:00;54.8;26.5;176.0;51.6;14.3;0.0;350.0
06.10.2017 12:00;63.5;16.1;10.4;27.1;15.8;0.0;636.8
06.10.2017 13:00;67.4;21.9;10.1;41.1;17.0;0.0;667.8
06.10.2017 14:00;72.1;19.8;11.2;35.5;17.7;0.0;651.0
06.10.2017 15:00;76.4;13.9;12.2;28.9;17.4;0.0;552.2
06.10.2017 16:00;70.7;23.0;16.9;79.6;15.9;0.0;109.0
06.10.2017 17:00;71.2;18.3;7.0;27.7;15.6;0.0;141.8
06.10.2017 18:00;78.5;4.4;6.5;4.6;14.5;0.0;23.8
06.10.2017 19:00;63.6;20.5;7.6;26.2;12.8;0.0;0.2
06.10.2017 20:00;64.0;14.6;6.9;17.4;11.9;0.0;0.0
06.10.2017 21:00;66.5;7.7;5.5;7.8;10.7;0.0;0.0
06.10.2017 22:00;44.2;24.8;6.8;32.7;9.3;0.0;0.0
06.10.2017 23:00;33.8;30.3;7.4;40.2;7.3;0.0;0.0
07.10.2017 00:00;31.6;27.1;8.3;34.9;6.5;0.0;0.0
07.10.2017 01:00;33.2;18.7;7.7;20.9;6.0;0.0;0.0
07.10.2017 02:00;25.8;23.1;6.2;27.2;5.0;0.0;0.0
07.10.2017 03:00;23.3;26.3;7.5;33.6;4.6;0.0;0.0
07.10.2017 04:00;24.9;18.8;6.4;22.6;3.9;0.0;0.0
07.10.2017 05:00;25.2;21.2;4.5;26.1;4.0;0.0;0.0
07.10.2017 06:00;14.1;32.9;5.7;46.5;3.5;0.0;0.0
07.10.2017 07:00;3.8;49.9;12.5;102.8;3.3;0.0;3.2
07.10.2017 08:00;5.9;52.0;15.0;125.8;3.6;0.0;49.2
07.10.2017 09:00;19.4;40.2;14.9;91.7;6.0;0.0;275.0
07.10.2017 10:00;32.0;30.7;10.9;63.2;8.4;0.0;430.5
07.10.2017 11:00;48.4;20.9;7.8;37.7;10.6;0.0;547.5
07.10.2017 12:00;66.5;13.8;7.3;23.1;12.6;0.0;618.5
07.10.2017 13:00;73.0;14.9;7.0;24.3;14.1;0.0;644.8
07.10.2017 14:00;73.7;16.3;7.5;25.7;15.2;0.0;591.3
07.10.2017 15:00;74.3;11.8;7.1;16.8;15.9;0.0;460.7
07.10.2017 16:00;70.8;14.3;7.0;19.4;15.5;0.0;281.0
07.10.2017 17:00;75.3;8.5;6.7;9.6;14.8;0.0;140.2
07.10.2017 18:00;55.6;30.8;6.4;41.4;13.6;0.0;31.5
07.10.2017 19:00;36.9;39.5;8.1;52.6;11.2;0.0;0.0
07.10.2017 20:00;26.4;42.4;9.5;54.2;10.2;0.0;0.0
07.10.2017 21:00;19.8;44.4;11.1;54.7;9.9;0.0;0.0
07.10.2017 22:00;21.0;38.4;9.4;48.8;9.1;0.0;0.0
07.10.2017 23:00;18.1;39.9;11.2;54.1;8.3;0.0;0.0
08.10.2017 00:00;15.4;37.5;9.8;47.8;8.2;0.0;0.0
08.10.2017 01:00;16.7;30.2;8.4;36.6;7.8;0.0;0.0
08.10.2017 02:00;14.3;29.9;7.2;33.2;8.2;0.0;0.0
08.10.2017 03:00;25.9;20.3;11.8;22.2;8.7;0.0;0.0
08.10.2017 04:00;22.4;23.7;11.1;27.9;8.9;0.1;0.0
08.10.2017 05:00;23.5;17.6;9.7;18.9;8.6;1.1;0.0
08.10.2017 06:00;26.3;14.4;9.5;15.8;8.4;0.9;0.0
08.10.2017 07:00;23.0;15.4;7.3;21.0;8.4;0.0;1.8
08.10.2017 08:00;26.0;16.5;6.1;24.9;8.8;0.0;46.0
08.10.2017 09:00;27.0;19.1;6.8;31.5;9.4;0.0;202.0
08.10.2017 10:00;51.9;10.5;6.8;17.2;11.1;0.0;510.8
08.10.2017 11:00;64.2;10.4;5.8;17.9;12.9;0.0;591.8
08.10.2017 12:00;62.5;9.0;3.9;13.7;13.4;0.0;373.3
08.10.2017 13:00;63.1;10.9;4.2;15.4;14.1;0.0;291.2
08.10.2017 14:00;67.0;8.9;3.2;13.0;14.8;0.0;380.5
08.10.2017 15:00;68.6;10.3;2.6;14.5;16.2;0.0;432.3
08.10.2017 16:00;71.3;10.6;4.9;14.9;16.9;0.0;396.0
08.10.2017 17:00;72.1;7.3;6.3;9.0;16.2;0.0;213.5
08.10.2017 18:00;67.5;9.9;6.5;11.7;14.6;0.0;29.3
08.10.2017 19:00;46.5;30.1;6.8;38.0;13.6;0.0;0.0
08.10.2017 20:00;31.4;37.6;8.4;48.6;12.2;0.0;0.0
08.10.2017 21:00;22.4;36.1;9.0;43.4;11.0;0.0;0.0
08.10.2017 22:00;20.4;25.3;8.8;30.3;10.8;0.0;0.0
08.10.2017 23:00;25.3;18.4;7.3;21.1;10.6;0.0;0.0
09.10.2017 00:00;28.1;13.6;6.9;14.5;10.4;0.0;0.0
09.10.2017 01:00;26.1;12.4;6.4;13.5;10.1;0.0;0.0
09.10.2017 02:00;25.0;10.5;5.2;11.4;10.4;0.0;0.0
09.10.2017 03:00;19.9;11.2;7.0;12.6;10.1;0.0;0.0
09.10.2017 04:00;17.1;13.9;7.0;17.8;9.9;0.0;0.0
09.10.2017 05:00;8.6;28.9;8.1;55.9;10.0;0.0;0.0
09.10.2017 06:00;2.6;41.3;9.3;104.6;10.0;0.0;0.0
09.10.2017 07:00;0.6;57.0;19.9;182.7;10.3;0.0;1.2
09.10.2017 08:00;0.9;56.5;22.8;190.6;10.8;0.0;21.0
09.10.2017 09:00;3.3;46.5;23.0;127.4;11.4;0.0;90.3
09.10.2017 10:00;14.2;36.2;18.4;85.3;12.6;0.0;278.3
09.10.2017 11:00;41.2;22.6;11.3;47.6;14.0;0.0;538.8
09.10.2017 12:00;55.4;22.2;7.1;43.5;15.7;0.0;612.0
09.10.2017 13:00;66.4;25.1;8.1;41.7;17.1;0.0;623.8
09.10.2017 14:00;72.2;29.7;19.6;47.1;18.1;0.0;587.0
09.10.2017 15:00;75.1;25.0;22.6;37.6;18.5;0.0;501.2
09.10.2017 16:00;64.4;26.3;25.0;41.4;17.7;0.0;343.3
09.10.2017 17:00;58.9;33.8;16.3;52.6;16.6;0.0;166.5
09.10.2017 18:00;63.3;27.0;7.9;41.0;15.3;0.0;28.0
09.10.2017 19:00;64.0;22.7;7.0;29.6;14.2;0.0;0.0
09.10.2017 20:00;63.7;16.5;6.7;19.0;13.4;0.0;0.0
09.10.2017 21:00;52.2;23.4;6.5;26.0;13.5;0.0;0.0
09.10.2017 22:00;52.5;21.8;5.1;24.6;13.5;0.0;0.0
09.10.2017 23:00;41.2;21.0;6.2;22.4;13.0;0.0;0.0
10.10.2017 00:00;35.4;17.0;5.8;18.5;11.6;0.0;0.0
10.10.2017 01:00;36.3;11.9;5.4;12.6;10.1;0.0;0.0
10.10.2017 02:00;32.3;14.4;8.6;16.5;8.8;0.0;0.0
10.10.2017 03:00;29.1;13.7;8.7;15.4;8.0;0.0;0.0
10.10.2017 04:00;20.5;21.4;8.0;27.6;7.4;0.0;0.0
10.10.2017 05:00;6.0;41.6;10.9;87.9;6.9;0.0;0.0
10.10.2017 06:00;1.2;55.6;21.7;157.9;6.8;0.0;0.0
10.10.2017 07:00;1.2;77.0;31.2;307.1;6.3;0.0;3.3
10.10.2017 08:00;2.0;79.5;52.4;368.4;6.6;0.0;34.2
10.10.2017 09:00;5.4;59.1;34.7;211.5;9.0;0.0;261.7
10.10.2017 10:00;21.4;34.9;20.9;82.4;11.2;0.0;397.5
10.10.2017 11:00;32.2;33.4;16.8;69.3;13.2;0.0;482.7
10.10.2017 12:00;53.0;20.9;11.4;38.6;15.1;0.0;584.2
10.10.2017 13:00;64.4;22.3;9.7;38.7;16.5;0.0;609.5
10.10.2017 14:00;70.9;20.2;14.8;34.6;17.6;0.0;579.7
10.10.2017 15:00;69.3;25.1;10.0;38.0;18.4;0.0;440.8
10.10.2017 16:00;80.2;11.4;10.6;14.1;18.1;0.0;310.5
10.10.2017 17:00;77.3;12.3;5.6;13.7;17.0;0.0;90.7
10.10.2017 18:00;59.2;32.0;7.4;42.1;15.7;0.0;15.2
10.10.2017 19:00;38.1;44.7;9.5;55.8;13.6;0.0;0.0
10.10.2017 20:00;14.2;63.4;16.2;88.8;11.4;0.0;0.0
10.10.2017 21:00;20.6;43.2;13.2;57.8;10.8;0.0;0.0
10.10.2017 22:00;18.4;39.4;11.4;56.1;9.9;0.0;0.0
10.10.2017 23:00;19.0;33.2;7.8;42.8;9.0;0.0;0.0
11.10.2017 00:00;22.4;22.9;7.3;28.7;8.4;0.0;0.0
11.10.2017 01:00;20.6;20.4;8.2;23.6;7.7;0.0;0.0
11.10.2017 02:00;16.2;24.0;12.2;26.7;7.3;0.0;0.0
11.10.2017 03:00;13.5;25.6;10.9;29.9;7.0;0.0;0.0
11.10.2017 04:00;7.5;30.7;7.7;39.7;6.9;0.0;0.0
11.10.2017 05:00;8.6;28.8;10.8;37.2;7.2;0.0;0.0
11.10.2017 06:00;3.9;36.4;9.0;61.9;6.7;0.0;0.0
11.10.2017 07:00;0.5;46.6;20.3;117.5;6.6;0.0;2.3
11.10.2017 08:00;1.8;47.7;41.4;146.9;7.1;0.0;22.5
11.10.2017 09:00;6.3;52.7;28.8;186.2;8.6;0.0;251.0
11.10.2017 10:00;19.9;38.3;23.0;104.0;11.2;0.0;403.2
11.10.2017 11:00;31.8;34.7;15.8;71.3;13.9;0.0;514.2
11.10.2017 12:00;49.0;24.4;6.9;47.0;15.7;0.0;585.2
11.10.2017 13:00;56.6;23.2;15.6;40.7;17.9;0.0;611.2
11.10.2017 14:00;65.2;25.8;12.3;42.9;19.3;0.0;579.8
11.10.2017 15:00;66.2;26.2;15.0;40.7;19.8;0.0;488.2
11.10.2017 16:00;56.0;39.3;18.0;66.7;20.0;0.0;352.8
11.10.2017 17:00;57.2;35.6;16.8;53.0;19.5;0.0;190.5
11.10.2017 18:00;39.6;48.4;19.3;70.2;16.7;0.0;22.3
11.10.2017 19:00;10.8;71.2;24.5;114.9;13.6;0.0;0.0
11.10.2017 20:00;10.8;58.5;17.2;89.7;12.2;0.0;0.0
11.10.2017 21:00;11.5;53.1;15.5;77.7;11.1;0.0;0.0
11.10.2017 22:00;8.2;52.1;11.8;78.1;10.3;0.0;0.0
11.10.2017 23:00;15.4;36.6;10.6;42.0;9.6;0.0;0.0
12.10.2017 00:00;17.4;32.1;12.2;35.4;9.2;0.0;0.0
12.10.2017 01:00;11.6;33.3;11.3;36.9;8.5;0.0;0.0
12.10.2017 02:00;17.8;22.9;7.9;24.1;7.9;0.0;0.0
12.10.2017 03:00;14.0;24.7;8.8;28.0;6.9;0.0;0.0
12.10.2017 04:00;10.6;28.0;12.5;33.8;6.7;0.0;0.0
12.10.2017 05:00;2.0;42.8;31.9;86.0;6.7;0.0;0.0
12.10.2017 06:00;1.1;44.7;15.3;94.7;7.3;0.0;0.0
12.10.2017 07:00;0.4;64.6;32.7;221.4;7.7;0.0;1.8
12.10.2017 08:00;1.3;73.1;48.6;295.9;7.2;0.0;25.7
12.10.2017 09:00;5.1;66.8;43.7;245.5;9.1;0.0;200.0
12.10.2017 10:00;16.0;52.0;23.1;134.5;12.2;0.0;371.8
12.10.2017 11:00;27.8;41.4;18.1;83.0;13.6;0.0;330.7
12.10.2017 12:00;45.8;26.4;9.0;47.5;15.0;0.0;352.0
12.10.2017 13:00;47.0;27.6;15.6;53.7;16.5;0.0;426.8
12.10.2017 14:00;50.6;34.7;17.0;63.6;18.7;0.0;533.7
12.10.2017 15:00;62.1;32.9;12.0;55.0;20.4;0.0;478.3
12.10.2017 16:00;63.9;40.6;14.5;63.0;21.1;0.0;340.8
12.10.2017 17:00;67.3;33.9;17.5;48.9;20.3;0.0;180.0
12.10.2017 18:00;53.7;44.6;16.1;58.3;18.1;0.0;19.0
12.10.2017 19:00;8.6;83.5;21.8;133.7;14.6;0.0;0.0
12.10.2017 20:00;16.4;61.5;18.9;88.3;13.4;0.0;0.0
12.10.2017 21:00;20.3;48.1;16.9;64.0;12.5;0.0;0.0
12.10.2017 22:00;15.4;50.6;14.5;66.3;11.1;0.0;0.0
12.10.2017 23:00;11.2;51.5;13.7;71.6;10.2;0.0;0.0
13.10.2017 00:00;8.3;48.8;17.0;69.0;9.8;0.0;0.0
13.10.2017 01:00;13.8;36.2;17.1;44.4;9.3;0.0;0.0
13.10.2017 02:00;14.1;29.4;15.0;32.5;8.6;0.0;0.0
13.10.2017 03:00;10.3;34.7;13.2;42.5;8.1;0.0;0.0
13.10.2017 04:00;11.3;29.9;13.7;36.8;8.1;0.0;0.0
13.10.2017 05:00;13.6;29.2;12.8;35.4;8.4;0.0;0.0
13.10.2017 06:00;8.2;36.9;14.4;50.7;8.1;0.0;0.0
13.10.2017 07:00;0.6;56.0;17.1;132.0;8.0;0.0;1.3
13.10.2017 08:00;1.4;71.3;42.7;276.2;7.9;0.0;20.8
13.10.2017 09:00;5.0;65.6;27.0;219.1;9.5;0.0;224.8
13.10.2017 10:00;19.3;43.6;25.1;89.5;12.6;0.0;389.0
13.10.2017 11:00;37.1;36.5;10.8;71.0;15.4;0.0;498.7
13.10.2017 12:00;56.5;23.1;8.8;40.7;17.7;0.0;566.8
13.10.2017 13:00;58.9;29.0;12.0;49.6;19.6;0.0;589.5
13.10.2017 14:00;66.1;32.3;14.4;53.0;20.8;0.0;557.8
13.10.2017 15:00;64.1;38.5;16.5;62.5;21.5;0.0;460.8
13.10.2017 16:00;58.7;36.7;19.0;56.2;21.1;0.0;334.0
13.10.2017 17:00;58.4;39.1;17.8;57.6;20.7;0.0;173.0
13.10.2017 18:00;51.4;46.4;19.8;63.7;18.3;0.0;16.7
13.10.2017 19:00;17.1;74.0;22.2;112.2;15.4;0.0;0.0
13.10.2017 20:00;8.9;71.9;21.2;95.5;14.6;0.0;0.0
13.10.2017 21:00;12.6;58.5;15.9;80.4;13.2;0.0;0.0
13.10.2017 22:00;10.1;56.6;18.9;78.2;11.9;0.0;0.0
13.10.2017 23:00;6.8;56.5;17.0;90.7;10.9;0.0;0.0
14.10.2017 00:00;9.0;47.7;11.9;64.4;10.4;0.0;0.0
14.10.2017 01:00;6.9;46.1;13.2;68.7;9.9;0.0;0.0
14.10.2017 02:00;9.7;37.7;14.6;51.0;9.3;0.0;0.0
14.10.2017 03:00;11.3;32.4;9.9;39.2;8.6;0.0;0.0
14.10.2017 04:00;8.7;33.0;9.8;40.1;8.3;0.0;0.0
14.10.2017 05:00;2.4;37.7;10.9;50.4;8.1;0.0;0.0
14.10.2017 06:00;4.3;38.6;12.3;60.9;8.1;0.0;0.0
14.10.2017 07:00;1.8;40.1;15.1;58.8;7.4;0.0;1.3
14.10.2017 08:00;1.2;57.1;20.0;179.0;7.6;0.0;19.8
14.10.2017 09:00;5.5;55.3;22.1;167.1;9.2;0.0;214.8
14.10.2017 10:00;16.3;41.6;13.4;94.0;13.1;0.0;388.5
14.10.2017 11:00;36.6;32.4;11.0;64.8;16.2;0.0;497.7
14.10.2017 12:00;52.5;22.3;9.1;39.5;18.5;0.0;565.0
14.10.2017 13:00;61.3;18.9;9.1;30.8;20.6;0.0;587.0
14.10.2017 14:00;66.0;21.7;7.6;36.2;21.9;0.0;554.8
14.10.2017 15:00;68.8;20.7;8.2;30.8;22.5;0.0;466.0
14.10.2017 16:00;71.4;19.7;9.6;25.9;22.0;0.0;331.0
14.10.2017 17:00;68.9;23.4;9.0;29.8;21.1;0.0;170.2
14.10.2017 18:00;46.7;39.9;17.6;58.1;18.1;0.0;15.3
14.10.2017 19:00;11.3;72.9;31.1;121.2;15.1;0.0;0.0
14.10.2017 20:00;12.2;68.1;21.2;102.6;13.4;0.0;0.0
14.10.2017 21:00;11.7;59.6;28.6;87.4;12.2;0.0;0.0
14.10.2017 22:00;14.0;49.7;15.1;67.6;12.0;0.0;0.0
14.10.2017 23:00;12.2;49.4;11.2;64.5;11.6;0.0;0.0
15.10.2017 00:00;5.4;51.0;15.2;73.3;10.6;0.0;0.0
15.10.2017 01:00;5.8;44.6;19.4;67.0;10.2;0.0;0.0
15.10.2017 02:00;9.0;36.4;15.9;45.0;9.2;0.0;0.0
15.10.2017 03:00;11.2;31.4;13.1;38.6;9.3;0.0;0.0
15.10.2017 04:00;7.5;32.4;12.0;41.9;8.6;0.0;0.0
15.10.2017 05:00;8.1;29.1;9.2;33.9;8.3;0.0;0.0
15.10.2017 06:00;7.2;30.3;9.3;34.9;8.0;0.0;0.0
15.10.2017 07:00;7.4;30.9;8.9;46.6;7.6;0.0;1.2
15.10.2017 08:00;5.5;36.5;12.3;65.5;7.6;0.0;19.3
15.10.2017 09:00;9.1;39.4;11.1;94.8;9.1;0.0;203.8
15.10.2017 10:00;25.0;28.0;10.0;54.5;13.6;0.0;386.8
15.10.2017 11:00;34.5;28.8;10.6;55.1;16.8;0.0;495.7
15.10.2017 12:00;53.9;17.3;11.3;27.9;19.3;0.0;560.3
15.10.2017 13:00;60.1;14.3;5.4;23.4;21.0;0.0;581.8
15.10.2017 14:00;65.5;16.0;6.4;25.4;22.8;0.0;550.2
15.10.2017 15:00;67.2;18.5;11.5;27.4;23.0;0.0;458.2
15.10.2017 16:00;73.6;15.6;11.0;19.8;22.1;0.0;323.8
15.10.2017 17:00;71.6;21.1;9.9;26.7;21.4;0.0;162.3
15.10.2017 18:00;60.3;31.6;14.4;46.3;18.9;0.0;14.0
15.10.2017 19:00;7.2;84.5;25.4;144.1;15.5;0.0;0.0
