Station: Sion-A廨oport-A9
Rural, motorway
Daily means, O3: Maximum hourly mean of the day, PREC: Daily sums
winter time
Source: NABEL/MeteoSchweiz, provisional data
Date/time;O3 [痢/m設;NO2 [痢/m設;PM10 [痢/m設;NOX [痢/m設;TEMP [蚓];PREC [mm];RAD [W/m淫
28.12.2018;15.1;51.5;18.2;174.1;0.6;0.0;42.8
29.12.2018;11.5;41.0;18.5;101.2;0.3;0.0;23.8
30.12.2018;17.7;37.8;21.7;73.9;1.2;0.0;34.6
31.12.2018;20.5;42.3;21.3;116.6;1.2;0.0;58.4
01.01.2019;33.2;37.4;22.8;85.8;0.8;0.0;57.8
02.01.2019;64.1;40.2;11.5;76.0;2.0;0.0;60.2
03.01.2019;48.3;61.5;21.6;142.6;-2.4;0.0;58.8
04.01.2019;40.6;60.1;26.4;138.0;-3.2;0.0;57.9
05.01.2019;15.2;53.9;24.4;100.8;-1.7;0.0;30.9
06.01.2019;51.6;34.5;11.4;52.4;2.1;0.0;49.2
07.01.2019;44.0;46.3;15.2;115.0;0.6;0.0;64.5
08.01.2019;53.4;35.2;11.3;62.8;2.2;0.0;18.3
09.01.2019;67.1;19.2;4.4;26.3;1.7;0.5;33.5
10.01.2019;61.5;50.2;16.2;111.6;-1.6;0.0;56.3
11.01.2019;41.1;48.4;24.7;94.6;-2.0;0.0;55.3
12.01.2019;36.5;48.0;20.0;83.1;-0.6;0.5;75.4
13.01.2019;31.4;45.7;11.6;71.2;1.6;19.8;9.0
14.01.2019;72.6;18.5;3.4;25.2;6.0;1.7;35.7
15.01.2019;64.4;58.9;13.8;161.3;0.9;0.0;70.9
16.01.2019;40.6;62.5;17.8;138.9;0.4;0.0;72.7
17.01.2019;65.3;56.6;14.7;132.6;0.9;0.0;27.3
18.01.2019;58.0;56.4;11.8;117.0;0.4;0.0;68.3
19.01.2019;57.7;58.1;17.5;99.3;-1.0;0.0;76.3
20.01.2019;68.0;57.2;17.7;94.2;-1.4;0.0;63.4
21.01.2019;60.4;66.0;27.5;130.0;-0.4;0.0;73.3
22.01.2019;60.2;65.4;21.7;131.0;-3.0;0.0;81.5
23.01.2019;56.3;50.2;18.3;77.3;-1.5;0.0;58.5
24.01.2019;56.0;48.9;22.8;79.4;-1.4;0.0;72.4
25.01.2019;53.8;56.9;26.5;103.9;-2.3;0.0;89.3
26.01.2019;56.3;53.5;24.0;91.2;-0.6;0.0;88.0
27.01.2019;68.6;39.0;12.3;53.0;0.9;1.4;40.8
28.01.2019;69.5;23.0;7.6;35.0;1.6;0.0;55.9
29.01.2019;56.3;49.8;21.2;101.2;1.0;0.0;88.5
30.01.2019;73.5;44.3;17.1;67.7;0.3;0.5;71.2
31.01.2019;62.0;49.5;21.4;83.2;-0.2;0.7;79.2
01.02.2019;51.7;57.5;12.7;105.4;2.1;5.0;19.3
02.02.2019;33.2;43.1;13.1;79.8;2.8;0.0;68.5
03.02.2019;61.2;19.9;5.2;26.9;3.0;0.0;57.1
04.02.2019;53.8;47.8;32.6;95.2;0.1;0.0;112.7
05.02.2019;70.5;59.0;29.7;109.3;0.8;0.0;116.2
06.02.2019;63.7;64.5;29.1;137.0;-0.0;0.0;119.0
07.02.2019;25.2;72.2;37.1;151.0;0.6;2.3;41.4
08.02.2019;46.5;66.2;27.5;145.2;1.7;0.0;98.8
09.02.2019;61.1;51.4;18.9;78.1;3.8;0.0;90.0
10.02.2019;82.1;33.0;16.7;44.5;5.6;7.4;49.9
11.02.2019;84.1;29.7;8.6;42.7;3.1;2.3;82.4
12.02.2019;68.4;52.9;14.5;110.3;0.9;0.0;134.3
13.02.2019;70.0;55.0;19.1;102.6;2.1;0.0;134.3
14.02.2019;60.0;60.0;21.3;124.7;3.8;0.0;135.8
15.02.2019;53.0;68.5;27.5;150.5;5.0;0.0;141.0
16.02.2019;77.9;61.6;15.7;108.1;5.5;0.0;145.5
17.02.2019;79.0;50.4;11.5;75.2;5.4;0.0;148.3
18.02.2019;73.8;57.0;23.4;108.8;4.8;0.0;147.4
19.02.2019;76.5;57.6;24.3;107.1;4.5;0.0;148.1
20.02.2019;71.5;63.7;34.7;118.3;5.0;0.0;143.2
21.02.2019;82.3;58.9;35.4;114.1;5.8;0.0;151.6
22.02.2019;73.8;52.2;30.1;93.4;6.6;0.0;143.1
23.02.2019;71.0;45.8;20.0;73.4;5.9;0.0;154.7
24.02.2019;70.3;39.0;20.6;56.9;5.1;0.0;159.8
25.02.2019;63.8;50.2;24.5;98.1;5.7;0.0;162.5
26.02.2019;73.1;51.8;24.1;97.9;7.1;0.0;175.1
27.02.2019;83.3;54.7;23.4;99.8;7.7;0.0;171.1
28.02.2019;106.6;42.2;21.2;78.9;9.4;0.0;168.2
01.03.2019;96.5;25.8;10.5;35.2;8.8;2.0;53.0
02.03.2019;;;;;;;
